MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,,
09738756,CLSD,12/22/2017,350000,1 Story,1953,5322,CRAIN,76,60077,1400,8,2,0,Yes,5,0,Detached,2.5,0,,
09618578,CLSD,6/30/2017,355000,1 Story,1955,8706,KARLOV,76,60076,1400,8,2,0,Yes,3,0,Detached,2.5,0,,
09608377,CLSD,6/15/2017,360000,1.5 Story,1964,8150,Harding,76,60076,1400,7,2,0,Yes,3,0,Detached,2,0,,
10050692,CLSD,10/3/2018,405000,1 Story,1954,7439,Kolmar,76,60076,1400,8,2,0,No,3,1,Detached,2,0,,
09985129,CLSD,8/14/2018,409000,Split Level,1958,8319,Keystone,76,60076,1400,7,2,0,Yes,3,0,Detached,2.5,0,,
09969992,CLSD,7/16/2018,149900,Condo,UNK,5406,Lincoln,76,60077,1400,5,2,0,No,2,0,Detached,1,0,,
09920842,CLSD,8/2/2018,372500,1 Story,1955,8439,Lawndale,76,60076,1400,7,2,1,Yes,3,0,None,0,1,,
10103039,CLSD,12/6/2018,137500,Condo,1970,5220,Oakton,76,60076,1400,6,2,0,,2,0,None,0,1,,
09469350,CLSD,3/30/2017,143850,Condo,1968,5215,Galitz,76,60077,1400,6,2,0,No,3,0,None,0,1,,
09559631,CLSD,7/10/2017,150000,Condo,UNK,8154,KEATING,76,60076,1400,5,1,0,No,2,0,None,0,1,,
09831189,CLSD,4/13/2018,160000,Condo,1966,7801,Niles Center,76,60077,1400,5,2,0,No,2,0,None,0,1,,
10098795,CLSD,11/8/2018,299900,1 Story,1956,9715,Kedvale,76,60076,1400,10,3,0,Yes,3,0,None,0,2,,
09816899,CLSD,2/9/2018,364000,Split Level,1957,4924,Birchwood,76,60077,1400,7,2,0,Yes,3,0,None,0,2,,
10029730,CLSD,12/11/2018,258000,1 Story,1956,3320,Greenleaf,76,60076,1400,7,1,2,Yes,3,0,None,0,0,,
09967353,CLSD,7/20/2018,437500,1 Story,1955,9614,Karlov,76,60076,1401,8,3,0,Yes,3,1,None,0,3,,
09514619,CLSD,5/11/2017,256500,Condo,2001,5055,Madison,76,60077,1402,5,2,0,,2,0,Attached,1,0,,
10033602,CLSD,11/7/2018,295000,1.5 Story,1966,4960,Main,76,60077,1404,7,2,0,Yes,3,0,None,0,4,,
10024099,CLSD,9/10/2018,419000,Split Level,1955,8052,Tripp,76,60076,1407,8,2,1,Yes,3,0,Detached,2.5,0,,
09822714,CLSD,3/7/2018,236500,Condo,2008,4953,Oakton,76,60077,1408,4,2,0,No,2,0,Attached,1,0,,
09619636,CLSD,6/29/2017,300000,1 Story,1957,8622,KEDVALE,76,60076,1410,7,2,1,No,3,0,Detached,2.5,0,,
09647763,CLSD,8/30/2017,286786,1 Story,1958,8327,Trumbull,76,60076,1411,8,1,1,No,3,0,Detached,2,0,,
09806611,CLSD,1/22/2018,350000,1 Story,1958,8327,Trumbull,76,60076,1411,8,3,0,Yes,3,1,Detached,2,0,,
09807564,CLSD,1/16/2018,295000,Raised Ranch,1958,9452,Lawler,76,60077,1411,7,2,1,Yes,3,0,None,0,0,,
09697902,CLSD,9/25/2017,280000,1 Story,1956,8439,Harding,76,60076,1414,7,2,0,No,3,0,Detached,2,0,,
09814197,CLSD,3/16/2018,300000,1 Story,1957,8541,Christiana,76,60076,1416,6,2,0,Yes,2,1,Detached,1,0,,
09894531,CLSD,5/30/2018,225000,"Condo, Condo-Duplex",UNK,9100,Lamon,76,60077,1420,7,3,0,No,3,0,None,0,0,,
09579154,CLSD,6/16/2017,379000,1 Story,1956,8514,Kimball,76,60076,1421,7,2,1,Yes,3,1,Detached,1,0,,
09576276,CLSD,5/18/2017,305000,1 Story,1955,4333,Foster,76,60076,1422,9,1,1,No,3,0,Detached,2.5,0,,
09891644,CLSD,5/4/2018,280000,1.5 Story,1955,8705,Trumbull,76,60076,1422,7,1,1,No,3,0,None,0,0,,
09838415,CLSD,3/7/2018,285000,1 Story,1940,10024,Bronx,76,60077,1422,8,2,0,Yes,3,0,None,0,0,,
10111992,CLSD,1/11/2019,405000,1 Story,1959,5336,Carol,76,60077,1424,10,2,0,No,3,2,Detached,2,0,,
09809127,CLSD,3/29/2018,352000,1.5 Story,1963,4534,MAIN,76,60076,1428,7,2,0,Yes,3,0,Attached,1,0,,
09572945,CLSD,6/9/2017,356000,1.5 Story,1963,4534,MAIN,76,60076,1428,7,2,0,Yes,3,0,Attached,1,0,,
09612601,CLSD,6/16/2017,315000,1 Story,1950,8301,LOWELL,76,60076,1429,9,1,1,No,2,0,Detached,2.5,0,,
09291917,CLSD,7/12/2017,315000,2 Stories,1954,8309,KEYSTONE,76,60076,1430,6,1,1,No,3,0,Detached,2,0,,
09745176,CLSD,11/20/2017,320000,1 Story,1958,8441,Latrobe,76,60077,1430,9,3,0,Yes,3,2,Detached,2,0,,
09579851,CLSD,5/18/2017,375000,Split Level w/ Sub,1964,3853,Isabel,76,60076,1431,9,2,0,No,4,0,Attached,2.5,0,,
09897005,CLSD,6/5/2018,395000,Split Level,1973,9451,Lockwood,76,60077,1431,8,2,0,Yes,4,0,Attached,2,0,,
09763962,CLSD,3/26/2018,274500,2 Stories,1952,8518,Prairie,76,60076,1431,7,2,0,No,4,0,Detached,2.5,0,,
09634233,CLSD,8/15/2017,343100,1.5 Story,1927,7927,Kenton,76,60076,1431,8,2,0,Yes,2,1,None,0,2,,
09857678,CLSD,4/25/2018,295000,1 Story,1955,8723,Prairie,76,60076,1433,8,1,1,No,4,0,Detached,2,0,,
09796937,CLSD,5/30/2018,310000,1 Story,1957,8219,Kostner,76,60076,1435,6,1,1,No,3,0,Attached,1,0,,
09841029,CLSD,3/1/2018,250000,Condo,2007,5000,Oakton,76,60077,1435,6,2,0,No,2,0,Attached,2,0,,
09941607,CLSD,6/29/2018,179000,Condo,1968,5251,GALITZ,76,60077,1435,5,2,0,No,2,0,None,0,1,,
09638756,CLSD,7/20/2017,202000,Condo,1971,4624,Washington,76,60076,1437,7,2,0,No,3,0,None,0,1,,
09887359,CLSD,6/1/2018,270000,Condo,2006,8200,Lincoln,76,60077,1438,5,2,0,No,2,0,Attached,1,0,,
09723040,CLSD,10/25/2017,360000,1 Story,1956,8635,Le Claire,76,60077,1440,7,2,0,Yes,2,1,Attached,2,0,,
09573190,CLSD,7/18/2017,423000,Split Level,1958,3601,Grove,76,60076,1442,7,2,1,Yes,3,0,Attached,1.5,0,,
09623019,CLSD,6/20/2017,325000,2 Stories,1946,7821,Kildare,76,60076,1446,7,2,1,Yes,3,1,None,0,1,,
10140986,CLSD,2/1/2019,229000,Condo,1997,5000,OAKTON,76,60077,1450,5,2,0,No,2,0,Attached,1,0,,
09740980,CLSD,9/27/2017,280000,Condo,2008,9715,Woods,76,60077,1450,5,2,0,,2,0,Attached,1,0,,
09590730,CLSD,8/4/2017,216000,Low Rise (1-3 Stories),1962,4850,Elm,76,60077,1450,6,2,0,No,3,0,Detached,1,1,,
09600957,CLSD,6/19/2017,335000,1 Story,1952,8636,Kedvale,76,60076,1450,8,2,0,Yes,3,0,Detached,2,0,,
09388529,CLSD,3/28/2017,362500,Split Level,1961,9339,Tripp,76,60076,1450,7,2,0,Yes,3,0,Detached,2,0,,
09851021,CLSD,3/30/2018,196000,Condo,1928,8911,Lamon,76,60077,1450,5,2,0,,2,0,Detached,1,0,,
09966391,CLSD,7/31/2018,197000,Condo,1965,10124,PEACH,76,60076,1450,6,2,0,No,3,0,None,0,1,,
09666564,CLSD,7/21/2017,409500,1 Story,1959,9233,Keating,76,60076,1450,9,3,0,Yes,3,2,None,0,4,,
09584370,CLSD,5/17/2017,394000,1.5 Story,1960,5222,SHERWIN,76,60077,1450,7,2,0,,3,0,None,0,0,,
09679516,CLSD,11/27/2017,265000,Split Level,1951,5359,Arcadia,76,60077,1452,7,2,0,Yes,3,0,Detached,2,0,,
10010860,CLSD,9/4/2018,371000,1 Story,1954,4956,DOBSON,76,60077,1453,9,2,0,Yes,3,0,Attached,1,0,,
09872983,CLSD,4/9/2018,275000,1 Story,1955,8232,KOSTNER,76,60076,1456,6,1,1,No,3,0,Attached,2,0,,
09981756,CLSD,8/13/2018,250000,Condo,2000,7450,Lincoln,76,60076,1456,5,2,0,No,2,0,Attached,1,0,,
09696580,CLSD,10/6/2017,310000,2 Stories,1964,7710,Kildare,76,60076,1456,8,2,0,Yes,3,0,None,0,0,,
09573816,CLSD,5/12/2017,348000,Split Level,1959,9043,Kenton,76,60076,1456,8,2,0,No,3,0,None,0,0,,
09227259,CLSD,6/15/2017,337000,High Rise (7+ Stories),2006,9655,Woods,76,60077,1458,5,2,0,No,2,0,Attached,1,0,,
09868902,CLSD,4/30/2018,362000,1 Story,1954,3524,Greenleaf,76,60076,1458,7,2,1,Yes,3,0,Detached,2,0,,
09584099,CLSD,4/23/2018,338500,1.5 Story,UNK,9217,Kildare,76,60076,1458,8,2,0,No,4,0,None,0,0,,
10068148,CLSD,10/29/2018,300000,Split Level,1961,8208,Lowell,76,60076,1463,7,2,1,Yes,3,0,Attached,2,0,,
09867277,CLSD,4/20/2018,390000,Split Level,1958,8716,Karlov,76,60076,1464,8,2,1,Yes,3,0,Detached,2,0,,
09845706,CLSD,5/23/2018,255000,2 Stories,1942,8244,KARLOV,76,60076,1464,6,1,1,No,3,0,None,0,0,,
09637861,CLSD,7/28/2017,295500,Split Level,1962,7509,Tripp,76,60076,1464,7,2,0,No,3,0,None,0,0,,
10038110,CLSD,11/9/2018,175000,Condo,1978,9801,Gross Point,76,60076,1465,5,2,0,No,2,0,Attached,2,0,,
09986374,CLSD,7/30/2018,182000,Condo,1978,9558,Gross Point,76,60076,1465,5,2,0,No,2,0,Attached,2,0,,
09688948,CLSD,10/3/2017,185000,Condo,1977,9801,GROSS POINT,76,60076,1465,5,2,0,,2,0,Attached,2,0,,
09891038,CLSD,6/15/2018,400000,Condo,2008,9715,Woods,76,60077,1465,5,2,0,No,2,0,Attached,1,0,,
09652478,CLSD,8/4/2017,359000,1 Story,1958,9624,Karlov,76,60076,1466,8,1,1,No,3,0,Attached,2,0,,
09899323,CLSD,8/17/2018,385000,Split Level,1959,8105,Kilbourn,76,60076,1467,7,2,1,Yes,3,0,Detached,2,0,,
09517877,CLSD,6/1/2017,290000,1 Story,1954,8156,Kenneth,76,60076,1469,6,2,0,No,3,0,Attached,2,0,,
09838153,CLSD,6/11/2018,312000,2 Stories,1925,8512,Gross Point,76,60077,1472,9,2,1,Yes,4,0,None,0,3,,
09839387,CLSD,3/14/2018,345000,Raised Ranch,1953,8539,Springfield,76,60076,1473,8,2,0,Yes,3,0,Attached,2,3,,
09653289,CLSD,9/22/2017,225000,Townhouse-2 Story,1997,8023,Lincoln,76,60077,1473,6,2,1,No,2,0,Attached,1,0,,
10117378,CLSD,12/6/2018,302000,1 Story,1956,9325,Lockwood,76,60077,1475,8,3,0,Yes,3,1,Detached,2.5,0,,
09968340,CLSD,12/17/2018,330000,2 Stories,1937,7940,Keeler,76,60076,1477,9,3,0,Yes,3,1,Detached,3,0,,
09483047,CLSD,4/18/2017,265000,Split Level,1960,7712,Kolmar,76,60076,1478,7,2,0,No,3,0,Detached,2.5,0,,
09731364,CLSD,1/8/2018,180000,Condo,UNK,9801,Gross Point,76,60076,1480,5,2,0,No,2,0,Attached,2,2,,
09493880,CLSD,4/10/2017,390000,Split Level,1964,5155,Lee,76,60077,1484,8,2,1,Yes,3,0,Attached,2.5,0,,
09626228,CLSD,7/13/2017,340000,Condo,2006,9655,Woods,76,60077,1488,5,2,0,No,2,0,Attached,1,0,,
10162433,CLSD,2/11/2019,325000,1 Story,1955,4120,Cleveland,76,60076,1489,10,3,0,Yes,3,1,Attached,2,0,,
10022166,CLSD,11/6/2018,375000,1 Story,1952,8557,Kedvale,76,60076,1490,8,2,0,Yes,3,1,Attached,2,0,,
10105946,CLSD,1/22/2019,305000,1 Story,1955,8635,Harding,76,60076,1492,7,2,0,No,3,0,Detached,2,0,,
09601609,CLSD,7/28/2017,158000,Condo,1963,10124,Peach,76,60077,1496,6,2,0,No,3,0,None,0,1,,
10116525,CLSD,11/15/2018,195000,"Condo, Mid Rise (4-6 Stories)",1969,8210,Elmwood,76,60077,1500,6,2,0,No,3,0,Attached,1,1,,
09640072,CLSD,7/18/2017,277000,"Manor Home/Coach House/Villa, Townhouse-Ranch",2000,7428,Lincoln,76,60076,1500,5,2,0,No,2,0,Attached,1,1,,
10028781,CLSD,9/25/2018,315000,1.5 Story,1959,8516,Drake,76,60076,1500,8,2,1,Yes,4,0,Attached,1,0,,
09730754,CLSD,2/2/2018,320000,1 Story,1954,3407,LEE,76,60076,1500,9,3,0,Yes,3,1,Attached,2,0,,
09910956,CLSD,5/31/2018,334500,1.5 Story,1957,7810,Keystone,76,60076,1500,7,1,1,Yes,3,0,Attached,1,0,,
09701212,CLSD,2/13/2018,150000,Condo,1975,4949,Golf,76,60077,1500,5,2,0,No,2,0,Attached,1,0,,
09802171,CLSD,4/13/2018,165000,Condo,1976,9529,Bronx,76,60077,1500,6,2,0,No,2,0,Attached,1,0,,
10098397,CLSD,12/27/2018,170000,Condo,UNK,8210,Elmwood,76,60077,1500,6,2,0,No,3,0,Attached,1,0,,
09791330,CLSD,3/15/2018,172000,Condo,1976,4900,Foster,76,60077,1500,6,2,0,No,2,0,Attached,1,0,,
09702071,CLSD,9/8/2017,175000,"Condo, Mid Rise (4-6 Stories)",1975,4900,Foster,76,60077,1500,5,2,0,No,2,0,Attached,1,0,,
09844963,CLSD,3/20/2018,185000,Condo,1979,4901,Golf,76,60077,1500,5,2,0,No,2,0,Attached,1,0,,
09336676,CLSD,3/6/2017,186500,Condo,1990,4757,Howard,76,60076,1500,5,2,0,,2,0,Attached,1,0,,
10045003,CLSD,12/7/2018,216000,"Condo, Mid Rise (4-6 Stories)",1989,4747,Howard,76,60076,1500,5,2,0,No,2,0,Attached,1,0,,
09559439,CLSD,6/2/2017,220000,Condo,1999,5005,Warren,76,60077,1500,5,2,0,,2,0,Attached,1,0,,
09769798,CLSD,6/11/2018,230000,Condo,2004,8000,Kilpatrick,76,60076,1500,5,2,0,No,2,0,Attached,1,0,,
10079224,CLSD,2/13/2019,230000,Condo,1975,9240,Gross Point,76,60077,1500,5,2,0,,2,0,Attached,1,0,,
09773972,CLSD,12/29/2017,240000,"Condo, Mid Rise (4-6 Stories)",1976,9244,Gross Point,76,60077,1500,5,2,0,No,2,0,Attached,1,0,,
09830196,CLSD,3/7/2018,240000,"Condo, Mid Rise (4-6 Stories)",2005,8000,KILPATRICK,76,60076,1500,5,2,0,No,2,0,Attached,2,0,,
09906350,CLSD,6/21/2018,260000,Condo,1976,9242,Gross Point,76,60077,1500,5,2,0,,2,0,Attached,1,0,,
09627975,CLSD,7/14/2017,267000,Condo,2004,5105,Madison,76,60077,1500,5,2,0,No,2,0,Attached,2,0,,
10085921,CLSD,12/13/2018,270000,2 Stories,1956,8222,LARAMIE,76,60077,1500,7,1,1,No,3,0,Detached,2.5,2,,
09662620,CLSD,11/20/2017,315000,Split Level,1958,5325,Greenwood,76,60077,1500,7,2,0,Yes,3,0,Detached,2,0,,
09996930,CLSD,8/23/2018,448000,1 Story,1957,8446,Christiana,76,60076,1500,8,3,0,Yes,3,0,Detached,2,0,,
09729500,CLSD,12/1/2017,192500,Condo,UNK,4914,Kirk,76,60077,1500,6,2,0,No,3,0,Detached,2,0,,
09738095,CLSD,11/20/2017,165000,Condo,1965,10101,Cherry,76,60076,1500,6,2,0,,3,0,None,0,1,,
09696087,CLSD,8/8/2017,195000,Townhouse-2 Story,1956,4714,Main,76,60076,1500,7,1,1,No,2,0,None,0,1,,
09903968,CLSD,6/4/2018,210000,Townhouse-2 Story,1959,4738,Main,76,60076,1500,6,2,1,Yes,2,0,None,0,1,,
09641356,CLSD,6/29/2018,338000,1 Story,1956,7422,Karlov,76,60076,1500,9,3,0,Yes,4,1,None,0,2,,
09505413,CLSD,6/16/2017,366000,Split Level,1966,4110,Howard,76,60076,1501,7,2,0,Yes,3,0,Detached,1.5,0,,
09956701,CLSD,10/16/2018,355000,1 Story,1954,8048,Lockwood,76,60077,1502,8,2,1,Yes,3,0,Detached,2,0,,
09885306,CLSD,8/24/2018,289000,Split Level,1961,8737,Keystone,76,60076,1502,8,2,0,Yes,4,0,None,0,0,,
09559403,CLSD,5/15/2017,384000,Split Level,1955,8123,Keeler,76,60076,1503,7,2,0,Yes,3,0,Attached,1,0,,
10049275,CLSD,11/14/2018,285000,Split Level,1955,8517,Kimball,76,60076,1503,8,2,0,Yes,3,0,Detached,1.5,0,,
09984805,CLSD,8/30/2018,299000,1 Story,1955,9327,Linder,76,60077,1506,6,2,0,Yes,2,0,Attached,2,0,,
09647589,CLSD,7/21/2017,260000,1 Story,1956,8524,SAINT LOUIS,76,60076,1506,8,1,1,Yes,2,0,Detached,2,0,,
09598097,CLSD,5/11/2017,276000,2 Stories,1953,7526,Kilbourn,76,60076,1512,7,2,0,No,4,0,Detached,2,0,,
10106275,CLSD,11/15/2018,230000,1 Story,1956,8710,Springfield,76,60076,1512,7,1,1,No,3,0,None,0,0,,
09849587,CLSD,3/29/2018,388000,Split Level w/ Sub,1962,8950,Kilbourn,76,60076,1513,9,2,1,No,4,0,Attached,2,0,,
10135506,CLSD,1/7/2019,275000,"Condo, High Rise (7+ Stories)",2006,9655,Woods,76,60077,1514,5,2,0,No,2,0,Attached,1,0,,
09662731,CLSD,7/14/2017,280000,Condo,2006,9655,Woods,76,60077,1514,5,2,0,No,2,0,Attached,2,0,,
09664097,CLSD,8/31/2017,302000,1 Story,1940,8314,LOWELL,76,60076,1515,7,2,0,Yes,3,0,Attached,1,0,,
09884676,CLSD,5/31/2018,372000,1 Story,1957,4221,Greenwood,76,60076,1516,8,2,1,Yes,3,1,Attached,1,0,,
09497329,CLSD,3/31/2017,315000,2 Stories,1954,4935,Birchwood,76,60077,1519,7,2,0,No,3,0,None,0,3,,
09807973,CLSD,1/25/2018,400000,Split Level,1956,3844,Sugar Loaf,76,60076,1523,7,2,1,No,3,0,Attached,1,0,,
10064214,CLSD,12/27/2018,315000,1.5 Story,1965,8146,KOSTNER,76,60076,1524,7,2,0,No,3,0,Detached,2,0,,
09961370,CLSD,7/2/2018,330000,2 Stories,1952,7521,Keystone,76,60076,1525,7,3,0,Yes,3,0,Detached,2,0,,
09927982,CLSD,5/24/2018,277500,1 Story,1956,4501,Madison,76,60076,1526,7,2,0,Yes,3,0,Attached,2,0,,
09689779,CLSD,10/13/2017,313000,1 Story,1971,9622,Keystone,76,60076,1526,7,1,1,No,3,0,Attached,1,0,,
10129107,CLSD,2/15/2019,447000,1 Story,1956,4501,Madison,76,60076,1526,8,3,0,Yes,3,0,Attached,2,0,,
09882671,CLSD,5/18/2018,205000,Condo,1927,8910,Skokie,76,60077,1528,5,1,0,No,2,0,Attached,1,0,,
09605178,CLSD,9/1/2017,195000,Condo,1927,8910,Skokie,76,60077,1528,6,1,0,No,2,0,Detached,1,0,,
09649846,CLSD,7/11/2017,200500,Condo,1927,8910,Skokie,76,60077,1528,6,1,0,No,2,0,Detached,1,0,,
09868717,CLSD,5/17/2018,212500,Condo,1927,8910,Skokie,76,60077,1528,6,1,0,No,2,0,Detached,1,0,,
09383878,CLSD,3/22/2017,329900,Split Level w/ Sub,UNK,8155,Tripp,76,60076,1536,5,3,0,Yes,4,0,Attached,2,0,,
10057337,CLSD,10/29/2018,266500,Condo,2006,9350,SKOKIE,76,60077,1536,5,2,0,No,2,0,Attached,1,0,,
09801518,CLSD,2/28/2018,172500,Condo,1978,9558,Gross Point,76,60076,1545,5,2,0,No,2,0,Attached,2,0,,
09662076,CLSD,8/4/2017,225500,1 Story,1953,8510,Avers,76,60076,1548,7,1,1,No,3,0,Attached,1,0,,
10156902,CLSD,1/31/2019,190000,Condo,1975,5200,Oakton,76,60077,1550,5,2,0,No,2,0,Attached,1,1,,
09837543,CLSD,4/5/2018,192000,Condo,1977,7601,Lincoln,76,60077,1550,5,2,0,No,2,0,Attached,2,0,,
09519211,CLSD,4/20/2017,338599,2 Stories,1950,7821,Kenton,76,60076,1550,9,2,1,Yes,3,0,Detached,2,0,,
09753467,CLSD,11/15/2017,239000,Condo,1974,9244,Gross Point,76,60077,1560,5,2,0,No,2,0,Attached,1,0,,
10266996,CLSD,2/22/2019,370000,Split Level,1960,8322,Tripp,76,60076,1560,7,3,0,Yes,3,0,None,0,0,,
09770794,CLSD,2/28/2018,155000,Condo,1978,4901,Golf,76,60077,1564,5,2,0,No,2,0,Attached,1,0,,
09966900,CLSD,7/23/2018,290000,2 Stories,1954,5440,GROVE,76,60077,1570,8,2,0,No,4,0,Detached,2,0,,
09807459,CLSD,1/1/2018,295000,1.5 Story,1951,8524,Springfield,76,60076,1579,10,2,0,Yes,4,0,Detached,2,0,,
10049752,CLSD,10/5/2018,218000,Condo,UNK,8210,Elmwood,76,60077,1585,6,2,0,No,3,0,Attached,1,2,,
09476323,CLSD,6/8/2017,355000,1 Story,1951,4340,Cleveland,76,60076,1585,8,2,0,No,3,0,Attached,2,0,,
09591411,CLSD,5/3/2017,135000,Condo,1970,8225,Niles Center,76,60077,1586,6,2,0,No,3,0,Attached,1,0,,
09492478,CLSD,7/31/2017,145000,Condo,1970,8225,Niles Center,76,60077,1586,6,2,0,No,3,0,Attached,1,0,,
09504175,CLSD,7/18/2017,153000,"Condo, Mid Rise (4-6 Stories)",1972,8225,NILES CENTER,76,60077,1586,6,2,0,No,3,0,Attached,1,0,,
10149868,CLSD,2/28/2019,195000,Condo,1970,8225,Niles Center,76,60077,1586,6,2,0,No,3,0,Attached,1,0,,
09969968,CLSD,9/28/2018,385000,1 Story,1958,9017,Tamaroa,76,60076,1589,9,3,0,Yes,3,1,Attached,2,0,,
09491626,CLSD,4/7/2017,340000,Split Level,1956,8932,Pottawattami,76,60076,1589,9,2,0,No,4,0,None,0,4,,
09863788,CLSD,5/30/2018,317500,1 Story,1955,4727,BOBOLINK,76,60076,1591,8,2,1,Yes,3,0,Attached,2,0,,
10123152,CLSD,12/7/2018,277500,Condo,2004,5105,Madison,76,60077,1597,6,2,0,No,2,0,Attached,1,1,,
09973528,CLSD,7/20/2018,295000,Condo,2005,5155,Madison,76,60077,1597,5,2,0,No,2,0,Attached,1,1,,
09782899,CLSD,3/8/2018,245000,Condo,2002,5055,MADISON,76,60077,1597,5,2,0,No,2,0,Attached,1,0,,
09771894,CLSD,10/30/2017,268500,Condo,2002,5055,MADISON,76,60077,1597,5,2,0,,2,0,Attached,1,0,,
09956591,CLSD,6/15/2018,295000,Condo,2005,5155,Madison,76,60077,1597,5,2,0,No,2,0,Attached,1,0,,
10008398,CLSD,7/6/2018,380000,1 Story,1955,5149,Farwell,76,60077,1598,7,1,1,No,3,0,Attached,2,0,,
10158902,CLSD,1/31/2019,370000,1 Story,1955,7140,Le Claire,76,60076,1600,8,2,0,Yes,3,1,Attached,1,1,,
09811187,CLSD,1/26/2018,161000,Other,1974,9240,GROSS POINT,76,60077,1600,5,2,0,No,2,0,Attached,1,2,,
09705516,CLSD,9/27/2017,215000,Condo,1972,8225,Niles Center,76,60077,1600,6,2,0,No,3,0,Attached,1,2,,
09286453,CLSD,8/1/2017,345000,1 Story,1964,4100,BIRCHWOOD,76,60076,1600,8,2,0,Yes,3,1,Attached,2.5,0,,
09637872,CLSD,3/20/2018,350000,Split Level,1959,8818,Keeler,76,60076,1600,8,2,0,Yes,4,0,Attached,2,0,,
10085153,CLSD,11/30/2018,400000,Split Level,1957,4133,Suffield,76,60076,1600,7,2,1,Yes,3,0,Attached,1.5,0,,
09780501,CLSD,1/8/2018,201000,Condo,1976,9242,Gross Point,76,60076,1600,5,2,0,,2,0,Attached,1,0,,
09623840,CLSD,7/6/2017,216000,Condo,1979,9244,Gross Point,76,60077,1600,5,2,0,,2,0,Attached,1,0,,
09889053,CLSD,5/29/2018,225000,Condo,1974,9244,GROSS POINT,76,60077,1600,6,2,0,No,2,0,Attached,1,0,,
09921990,CLSD,9/28/2018,250000,Condo,1976,9244,Gross Point,76,60077,1600,5,2,0,No,2,0,Attached,1,0,,
09593513,CLSD,6/26/2017,251000,Townhouse-Ranch,2000,7404,Lincoln,76,60076,1600,5,2,0,No,2,0,Attached,1,0,,
10009268,CLSD,8/10/2018,254000,"Condo, Mid Rise (4-6 Stories)",UNK,9244,Gross Point,76,60077,1600,6,2,0,No,2,0,Attached,1,0,,
09570015,CLSD,5/22/2017,280000,Condo,1977,8020,Kilpatrick,76,60076,1600,7,2,2,Yes,3,0,Attached,1,0,,
10081861,CLSD,12/28/2018,335000,1.5 Story,1954,5035,Chase,76,60077,1600,8,2,0,No,4,0,Detached,2,2,,
09882871,CLSD,5/24/2018,379000,2 Stories,UNK,5254,Arcadia,76,60077,1600,7,3,0,No,3,0,Detached,2,2,,
10081786,CLSD,2/26/2019,284000,2 Stories,1924,5271,GEORGE,76,60077,1600,6,2,0,No,4,0,Detached,4,0,,
09703966,CLSD,9/20/2017,295000,1.5 Story,1956,5249,Wright,76,60077,1600,7,2,1,Yes,3,0,Detached,2,0,,
09570691,CLSD,5/8/2017,335000,2 Stories,1952,8225,KEYSTONE,76,60076,1600,8,2,1,Yes,3,0,Detached,2.5,0,,
10142590,CLSD,1/31/2019,346000,1 Story,1949,8031,Kildare,76,60076,1600,7,2,0,No,3,0,Detached,2,0,,
10069194,CLSD,10/1/2018,195786,"Condo, Courtyard",1975,9529,Bronx,76,60077,1600,5,2,0,No,2,0,Detached,88,0,,
10018924,CLSD,8/29/2018,339000,Split Level,1954,8037,Kedvale,76,60076,1600,9,2,0,Yes,3,0,None,0,0,,
09354162,CLSD,4/28/2017,311000,1.5 Story,1955,8105,Kenton,76,60076,1605,9,2,0,No,3,0,Detached,2,0,,
09637365,CLSD,9/14/2017,342000,1 Story,1957,8343,Springfield,76,60076,1609,8,2,0,No,3,0,Detached,2,0,,
09302747,CLSD,6/1/2017,172000,Condo,1979,9560,GROSS POINT,76,60076,1610,5,2,0,,2,0,Attached,2,0,,
10047528,CLSD,8/24/2018,260000,Condo,2005,4953,Oakton,76,60077,1610,6,2,0,No,2,0,Attached,1,0,,
09560718,CLSD,6/26/2017,350000,1.5 Story,1959,9137,Kostner,76,60076,1610,7,2,1,No,3,0,Detached,1,0,,
09392243,CLSD,12/13/2017,380000,Split Level,1961,4555,Brummel,76,60076,1618,8,2,1,Yes,4,0,Attached,2,0,,
10101471,CLSD,11/14/2018,435000,Split Level,1957,7400,Lowell,76,60076,1620,8,2,0,Yes,3,0,Attached,2.5,0,,
09615628,CLSD,6/7/2017,315000,1 Story,1953,8235,Hamlin,76,60076,1620,6,1,0,No,3,0,None,0,0,,
09583096,CLSD,5/18/2017,370000,2 Stories,1939,8444,Karlov,76,60076,1623,7,2,1,No,3,0,Detached,2,0,,
09499193,CLSD,6/21/2017,380000,Raised Ranch,1956,7401,Lamon,76,60077,1624,8,1,1,No,3,1,Attached,2,0,,
09574051,CLSD,5/24/2017,300000,1 Story,1960,5108,Fargo,76,60077,1625,6,1,1,No,3,0,Attached,1,0,,
09854255,CLSD,3/16/2018,354000,Split Level,1959,5123,HARVARD,76,60077,1625,8,2,1,No,3,0,Attached,1,0,,
09948302,CLSD,6/29/2018,295000,1 Story,1960,9311,Lawler,76,60077,1625,8,1,1,No,3,0,None,0,0,,
09774475,CLSD,2/23/2018,335000,2 Stories,1942,8342,Lowell,76,60076,1628,7,1,1,No,3,0,Attached,1.5,0,,
